danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature
0.315	0.731	2	-14.566	1	0.081	0.0123	0.00798	0.908	0.546	141.68	audio_features	728GiXvVQVsB2WE25TbiIN	spotify:track:728GiXvVQVsB2WE25TbiIN	https://api.spotify.com/v1/tracks/728GiXvVQVsB2WE25TbiIN	https://api.spotify.com/v1/audio-analysis/728GiXvVQVsB2WE25TbiIN	518467	4
0.837	0.717	5	-7.749	0	0.0822	0.0842	0.0	0.149	0.494	94.984	audio_features	29m79w9xPMH4YCD6r8JSmV	spotify:track:29m79w9xPMH4YCD6r8JSmV	https://api.spotify.com/v1/tracks/29m79w9xPMH4YCD6r8JSmV	https://api.spotify.com/v1/audio-analysis/29m79w9xPMH4YCD6r8JSmV	176233	4
0.554	0.701	7	-9.387	0	0.027	0.02	0.186	0.15	0.32	105.95	audio_features	23FgXpoPxPiQWUplYeLVy3	spotify:track:23FgXpoPxPiQWUplYeLVy3	https://api.spotify.com/v1/tracks/23FgXpoPxPiQWUplYeLVy3	https://api.spotify.com/v1/audio-analysis/23FgXpoPxPiQWUplYeLVy3	244669	4
0.557	0.0679	11	-29.911	0	0.0659	0.995	0.966	0.0947	0.375	140.729	audio_features	3jzP7bXg1PadBhPFyGpSjJ	spotify:track:3jzP7bXg1PadBhPFyGpSjJ	https://api.spotify.com/v1/tracks/3jzP7bXg1PadBhPFyGpSjJ	https://api.spotify.com/v1/audio-analysis/3jzP7bXg1PadBhPFyGpSjJ	257000	4
0.772	0.768	11	-4.52	0	0.0741	0.0414	0.0	0.0903	0.713	119.959	audio_features	5Zvzva2gweeEU46XEeeFSa	spotify:track:5Zvzva2gweeEU46XEeeFSa	https://api.spotify.com/v1/tracks/5Zvzva2gweeEU46XEeeFSa	https://api.spotify.com/v1/audio-analysis/5Zvzva2gweeEU46XEeeFSa	216400	4
0.567	0.763	6	-8.661	1	0.0285	0.359	0.675	0.0874	0.91	134.979	audio_features	5VwSZZzIQ0MiLKaSKGRVft	spotify:track:5VwSZZzIQ0MiLKaSKGRVft	https://api.spotify.com/v1/tracks/5VwSZZzIQ0MiLKaSKGRVft	https://api.spotify.com/v1/audio-analysis/5VwSZZzIQ0MiLKaSKGRVft	181603	4
0.773	0.297	10	-17.819	0	0.335	0.0118	0.000132	0.137	0.442	88.265	audio_features	1SIwEtA6vOapGw7fA7T9Gy	spotify:track:1SIwEtA6vOapGw7fA7T9Gy	https://api.spotify.com/v1/tracks/1SIwEtA6vOapGw7fA7T9Gy	https://api.spotify.com/v1/audio-analysis/1SIwEtA6vOapGw7fA7T9Gy	284693	4
0.525	0.994	2	-5.141	1	0.0703	0.000411	0.00731	0.0557	0.106	111.949	audio_features	1GUEJeo3J9guOQHpQfdhE8	spotify:track:1GUEJeo3J9guOQHpQfdhE8	https://api.spotify.com/v1/tracks/1GUEJeo3J9guOQHpQfdhE8	https://api.spotify.com/v1/audio-analysis/1GUEJeo3J9guOQHpQfdhE8	285147	4
0.64	0.545	0	-7.893	1	0.0439	0.015	0.0288	0.159	0.0725	127.942	audio_features	4n4GKfWX79vaQF7NY7VZFW	spotify:track:4n4GKfWX79vaQF7NY7VZFW	https://api.spotify.com/v1/tracks/4n4GKfWX79vaQF7NY7VZFW	https://api.spotify.com/v1/audio-analysis/4n4GKfWX79vaQF7NY7VZFW	191250	4
0.291	0.592	9	-7.052	1	0.0555	0.0434	0.0	0.708	0.173	179.541	audio_features	6nKH2V8nvoNxWvlzFQgpJy	spotify:track:6nKH2V8nvoNxWvlzFQgpJy	https://api.spotify.com/v1/tracks/6nKH2V8nvoNxWvlzFQgpJy	https://api.spotify.com/v1/audio-analysis/6nKH2V8nvoNxWvlzFQgpJy	272952	4
0.614	0.576	5	-7.126	1	0.308	0.0902	1.1e-06	0.0655	0.345	81.856	audio_features	7zGg1UqqPxk17H19zNUlJe	spotify:track:7zGg1UqqPxk17H19zNUlJe	https://api.spotify.com/v1/tracks/7zGg1UqqPxk17H19zNUlJe	https://api.spotify.com/v1/audio-analysis/7zGg1UqqPxk17H19zNUlJe	181463	4
0.807	0.898	1	-2.664	0	0.0973	0.0522	0.0	0.251	0.605	119.99	audio_features	0oigQarHYrRMxSPmv7H35I	spotify:track:0oigQarHYrRMxSPmv7H35I	https://api.spotify.com/v1/tracks/0oigQarHYrRMxSPmv7H35I	https://api.spotify.com/v1/audio-analysis/0oigQarHYrRMxSPmv7H35I	193044	4
0.234	0.939	2	-6.856	1	0.0449	6.12e-05	0.849	0.118	0.588	89.679	audio_features	2eKcMyjRqXwVh8OeR9wZKt	spotify:track:2eKcMyjRqXwVh8OeR9wZKt	https://api.spotify.com/v1/tracks/2eKcMyjRqXwVh8OeR9wZKt	https://api.spotify.com/v1/audio-analysis/2eKcMyjRqXwVh8OeR9wZKt	268240	4
0.536	0.436	5	-8.252	1	0.0287	0.0922	0.0	0.104	0.406	78.957	audio_features	3rJe5xdaNEuhvGzsldqVGv	spotify:track:3rJe5xdaNEuhvGzsldqVGv	https://api.spotify.com/v1/tracks/3rJe5xdaNEuhvGzsldqVGv	https://api.spotify.com/v1/audio-analysis/3rJe5xdaNEuhvGzsldqVGv	190263	4
0.673	0.774	8	-7.097	1	0.0572	0.00117	0.000581	0.148	0.261	124.999	audio_features	76d2uYjE6NkCak2wyCAw5d	spotify:track:76d2uYjE6NkCak2wyCAw5d	https://api.spotify.com/v1/tracks/76d2uYjE6NkCak2wyCAw5d	https://api.spotify.com/v1/audio-analysis/76d2uYjE6NkCak2wyCAw5d	178027	4
0.0812	0.265	0	-16.595	0	0.0379	0.835	0.896	0.0719	0.0503	177.363	audio_features	7kqoBuxJCh8E8nHjbtKrZp	spotify:track:7kqoBuxJCh8E8nHjbtKrZp	https://api.spotify.com/v1/tracks/7kqoBuxJCh8E8nHjbtKrZp	https://api.spotify.com/v1/audio-analysis/7kqoBuxJCh8E8nHjbtKrZp	182000	4
0.715	0.747	6	-6.707	0	0.039	0.143	2.18e-05	0.0784	0.682	118.008	audio_features	6k01AfRXrSqNzXGdFovdeQ	spotify:track:6k01AfRXrSqNzXGdFovdeQ	https://api.spotify.com/v1/tracks/6k01AfRXrSqNzXGdFovdeQ	https://api.spotify.com/v1/audio-analysis/6k01AfRXrSqNzXGdFovdeQ	280678	4
0.694	0.759	10	-5.667	0	0.398	0.137	0.0	0.167	0.77	140.055	audio_features	7M2tXmeS15NAzEn7ABFeBg	spotify:track:7M2tXmeS15NAzEn7ABFeBg	https://api.spotify.com/v1/tracks/7M2tXmeS15NAzEn7ABFeBg	https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg	245387	4
0.498	0.498	6	-12.403	0	0.0734	0.425	0.165	0.138	0.323	84.954	audio_features	6a6fVqnwfQTfATBc3051wI	spotify:track:6a6fVqnwfQTfATBc3051wI	https://api.spotify.com/v1/tracks/6a6fVqnwfQTfATBc3051wI	https://api.spotify.com/v1/audio-analysis/6a6fVqnwfQTfATBc3051wI	177176	4
0.516	0.595	5	-4.63	1	0.0313	0.0275	0.0	0.109	0.222	119.972	audio_features	5Ohxk2dO5COHF1krpoPigN	spotify:track:5Ohxk2dO5COHF1krpoPigN	https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN	https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN	340707	4
0.272	0.955	6	-4.523	0	0.111	0.000353	0.00173	0.089	0.118	118.329	audio_features	7v5yAaXL6mqdZdl87jmO8T	spotify:track:7v5yAaXL6mqdZdl87jmO8T	https://api.spotify.com/v1/tracks/7v5yAaXL6mqdZdl87jmO8T	https://api.spotify.com/v1/audio-analysis/7v5yAaXL6mqdZdl87jmO8T	395640	4
0.609	0.54	6	-12.027	0	0.0386	0.14	0.67	0.967	0.552	145.704	audio_features	7EoCq5HbxtOE6wOVd3r9ct	spotify:track:7EoCq5HbxtOE6wOVd3r9ct	https://api.spotify.com/v1/tracks/7EoCq5HbxtOE6wOVd3r9ct	https://api.spotify.com/v1/audio-analysis/7EoCq5HbxtOE6wOVd3r9ct	323720	4
0.617	0.523	9	-8.208	1	0.0329	0.0598	0.0416	0.331	0.201	127.018	audio_features	4hPChYw6JSasAVa2UUlPUd	spotify:track:4hPChYw6JSasAVa2UUlPUd	https://api.spotify.com/v1/tracks/4hPChYw6JSasAVa2UUlPUd	https://api.spotify.com/v1/audio-analysis/4hPChYw6JSasAVa2UUlPUd	183400	4
0.516	0.697	8	-7.683	1	0.0373	0.388	0.0	0.176	0.964	144.09	audio_features	2coG8jl7JVo7hg0XNAay4a	spotify:track:2coG8jl7JVo7hg0XNAay4a	https://api.spotify.com/v1/tracks/2coG8jl7JVo7hg0XNAay4a	https://api.spotify.com/v1/audio-analysis/2coG8jl7JVo7hg0XNAay4a	122000	4
0.534	0.565	9	-6.685	1	0.0319	0.193	5.54e-06	0.0977	0.499	75.02	audio_features	3DtipfKplDsm7rnnvaTgKc	spotify:track:3DtipfKplDsm7rnnvaTgKc	https://api.spotify.com/v1/tracks/3DtipfKplDsm7rnnvaTgKc	https://api.spotify.com/v1/audio-analysis/3DtipfKplDsm7rnnvaTgKc	278351	4
0.799	0.511	7	-12.153	1	0.0828	0.0177	0.865	0.0942	0.21	121.85	audio_features	3P5Q59KkBcsHznFFzCmejF	spotify:track:3P5Q59KkBcsHznFFzCmejF	https://api.spotify.com/v1/tracks/3P5Q59KkBcsHznFFzCmejF	https://api.spotify.com/v1/audio-analysis/3P5Q59KkBcsHznFFzCmejF	423439	4
0.195	0.669	2	-8.049	1	0.0415	0.0867	0.983	0.0783	0.0936	153.824	audio_features	7tKPUAiGBAs3JbRpexHiMX	spotify:track:7tKPUAiGBAs3JbRpexHiMX	https://api.spotify.com/v1/tracks/7tKPUAiGBAs3JbRpexHiMX	https://api.spotify.com/v1/audio-analysis/7tKPUAiGBAs3JbRpexHiMX	272741	3
0.275	0.735	10	-8.418	0	0.0452	0.137	0.0681	0.375	0.615	155.476	audio_features	0GEWOotIKtyJAnBIAFIbrO	spotify:track:0GEWOotIKtyJAnBIAFIbrO	https://api.spotify.com/v1/tracks/0GEWOotIKtyJAnBIAFIbrO	https://api.spotify.com/v1/audio-analysis/0GEWOotIKtyJAnBIAFIbrO	345080	4
0.598	0.713	6	-3.625	0	0.0326	0.0207	0.000175	0.431	0.118	91.964	audio_features	23SZWX2IaDnxmhFsSLvkG2	spotify:track:23SZWX2IaDnxmhFsSLvkG2	https://api.spotify.com/v1/tracks/23SZWX2IaDnxmhFsSLvkG2	https://api.spotify.com/v1/audio-analysis/23SZWX2IaDnxmhFsSLvkG2	357653	4
0.496	0.149	11	-15.094	0	0.0484	0.85	0.0	0.137	0.355	105.569	audio_features	0o2kB39iTz4cgkWuGoYfCL	spotify:track:0o2kB39iTz4cgkWuGoYfCL	https://api.spotify.com/v1/tracks/0o2kB39iTz4cgkWuGoYfCL	https://api.spotify.com/v1/audio-analysis/0o2kB39iTz4cgkWuGoYfCL	118561	3
0.874	0.698	1	-5.575	1	0.11	0.226	2.66e-06	0.0808	0.769	130.079	audio_features	70G2zCOv0bmTHss1yVurif	spotify:track:70G2zCOv0bmTHss1yVurif	https://api.spotify.com/v1/tracks/70G2zCOv0bmTHss1yVurif	https://api.spotify.com/v1/audio-analysis/70G2zCOv0bmTHss1yVurif	141074	4
0.852	0.773	8	-2.921	0	0.0776	0.187	3.05e-05	0.159	0.907	102.034	audio_features	6mICuAdrwEjh6Y6lroV2Kg	spotify:track:6mICuAdrwEjh6Y6lroV2Kg	https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg	https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg	195840	4
0.709	0.803	3	-5.863	0	0.035	0.102	0.924	0.197	0.342	124.001	audio_features	1SJsKYhiDRLLddBnGzGgbW	spotify:track:1SJsKYhiDRLLddBnGzGgbW	https://api.spotify.com/v1/tracks/1SJsKYhiDRLLddBnGzGgbW	https://api.spotify.com/v1/audio-analysis/1SJsKYhiDRLLddBnGzGgbW	213438	4
0.341	0.955	2	-3.691	1	0.0636	6.67e-05	0.000106	0.105	0.26	160.079	audio_features	5SQLMcD7uYC1LHU8O39JvI	spotify:track:5SQLMcD7uYC1LHU8O39JvI	https://api.spotify.com/v1/tracks/5SQLMcD7uYC1LHU8O39JvI	https://api.spotify.com/v1/audio-analysis/5SQLMcD7uYC1LHU8O39JvI	212187	3
0.307	0.933	4	-10.553	0	0.16	1.38e-05	0.889	0.359	0.0734	110.047	audio_features	7vvUxYx75WJEzzFguO3G3N	spotify:track:7vvUxYx75WJEzzFguO3G3N	https://api.spotify.com/v1/tracks/7vvUxYx75WJEzzFguO3G3N	https://api.spotify.com/v1/audio-analysis/7vvUxYx75WJEzzFguO3G3N	183040	4
0.764	0.363	0	-9.398	1	0.0665	0.000409	0.0	0.0919	0.674	128.009	audio_features	6YFgPDbLN4A2k3DAozam6n	spotify:track:6YFgPDbLN4A2k3DAozam6n	https://api.spotify.com/v1/tracks/6YFgPDbLN4A2k3DAozam6n	https://api.spotify.com/v1/audio-analysis/6YFgPDbLN4A2k3DAozam6n	189414	4
0.692	0.996	1	-5.568	1	0.046	0.000639	0.865	0.0545	0.195	118.004	audio_features	2vT8AHeD69vF5rlcmVk4Xe	spotify:track:2vT8AHeD69vF5rlcmVk4Xe	https://api.spotify.com/v1/tracks/2vT8AHeD69vF5rlcmVk4Xe	https://api.spotify.com/v1/audio-analysis/2vT8AHeD69vF5rlcmVk4Xe	192437	4
0.614	0.747	5	-5.655	0	0.0743	0.00934	0.0	0.0337	0.538	78.216	audio_features	6m96zMB8BrLrpyT7NvApxB	spotify:track:6m96zMB8BrLrpyT7NvApxB	https://api.spotify.com/v1/tracks/6m96zMB8BrLrpyT7NvApxB	https://api.spotify.com/v1/audio-analysis/6m96zMB8BrLrpyT7NvApxB	247467	4
0.462	0.288	5	-11.199	1	0.0288	0.781	0.756	0.131	0.0589	130.164	audio_features	69BeOEL0DFLwA3WplXJxX5	spotify:track:69BeOEL0DFLwA3WplXJxX5	https://api.spotify.com/v1/tracks/69BeOEL0DFLwA3WplXJxX5	https://api.spotify.com/v1/audio-analysis/69BeOEL0DFLwA3WplXJxX5	275187	4
0.705	0.701	5	-4.931	1	0.0924	0.322	1.59e-06	0.134	0.785	160.048	audio_features	3d8YuvVzSlLnfnEssaGGL7	spotify:track:3d8YuvVzSlLnfnEssaGGL7	https://api.spotify.com/v1/tracks/3d8YuvVzSlLnfnEssaGGL7	https://api.spotify.com/v1/audio-analysis/3d8YuvVzSlLnfnEssaGGL7	137250	4
0.686	0.574	0	-8.224	1	0.0284	0.408	0.0519	0.192	0.511	118.967	audio_features	6LeODLv0Ch5LiEXhd3zTuv	spotify:track:6LeODLv0Ch5LiEXhd3zTuv	https://api.spotify.com/v1/tracks/6LeODLv0Ch5LiEXhd3zTuv	https://api.spotify.com/v1/audio-analysis/6LeODLv0Ch5LiEXhd3zTuv	274947	4
0.461	0.5	11	-8.023	0	0.0478	0.183	9.94e-06	0.209	0.393	118.377	audio_features	5pbQlOzqzTacF4wbzmWEeA	spotify:track:5pbQlOzqzTacF4wbzmWEeA	https://api.spotify.com/v1/tracks/5pbQlOzqzTacF4wbzmWEeA	https://api.spotify.com/v1/audio-analysis/5pbQlOzqzTacF4wbzmWEeA	234760	3
0.433	0.523	11	-7.219	1	0.0363	0.346	0.000742	0.114	0.609	165.303	audio_features	2pWXJqq5bmZOMlKW6qCIuv	spotify:track:2pWXJqq5bmZOMlKW6qCIuv	https://api.spotify.com/v1/tracks/2pWXJqq5bmZOMlKW6qCIuv	https://api.spotify.com/v1/audio-analysis/2pWXJqq5bmZOMlKW6qCIuv	274033	4
0.489	0.343	2	-9.991	1	0.0389	0.678	1.8e-06	0.0516	0.109	72.074	audio_features	069LHKgjOwo1sXUztAPHIj	spotify:track:069LHKgjOwo1sXUztAPHIj	https://api.spotify.com/v1/tracks/069LHKgjOwo1sXUztAPHIj	https://api.spotify.com/v1/audio-analysis/069LHKgjOwo1sXUztAPHIj	210982	4
0.226	0.86	5	-4.785	1	0.0493	0.00165	0.0686	0.067	0.475	104.621	audio_features	7Ic0c6Casol6Uy4hJm9XqC	spotify:track:7Ic0c6Casol6Uy4hJm9XqC	https://api.spotify.com/v1/tracks/7Ic0c6Casol6Uy4hJm9XqC	https://api.spotify.com/v1/audio-analysis/7Ic0c6Casol6Uy4hJm9XqC	118611	4
0.547	0.63	0	-8.146	1	0.0385	0.12	4.25e-05	0.284	0.619	152.002	audio_features	3sKGBsLFwrwvUVbSkCzXz6	spotify:track:3sKGBsLFwrwvUVbSkCzXz6	https://api.spotify.com/v1/tracks/3sKGBsLFwrwvUVbSkCzXz6	https://api.spotify.com/v1/audio-analysis/3sKGBsLFwrwvUVbSkCzXz6	183613	4
0.706	0.625	0	-7.426	1	0.0314	0.0417	0.0	0.129	0.225	142.948	audio_features	5dOxHHMOFAbG3VH23t0xNm	spotify:track:5dOxHHMOFAbG3VH23t0xNm	https://api.spotify.com/v1/tracks/5dOxHHMOFAbG3VH23t0xNm	https://api.spotify.com/v1/audio-analysis/5dOxHHMOFAbG3VH23t0xNm	242181	4
0.599	0.966	1	-3.588	0	0.0572	0.00876	0.0	0.522	0.795	107.514	audio_features	5kx1TwHbxPfx1cGT21fMXa	spotify:track:5kx1TwHbxPfx1cGT21fMXa	https://api.spotify.com/v1/tracks/5kx1TwHbxPfx1cGT21fMXa	https://api.spotify.com/v1/audio-analysis/5kx1TwHbxPfx1cGT21fMXa	163079	4
0.594	0.881	2	-5.72	1	0.0849	0.00088	3.77e-05	0.438	0.234	110.032	audio_features	1w78e0reuMtEfkeWcSsNlf	spotify:track:1w78e0reuMtEfkeWcSsNlf	https://api.spotify.com/v1/tracks/1w78e0reuMtEfkeWcSsNlf	https://api.spotify.com/v1/audio-analysis/1w78e0reuMtEfkeWcSsNlf	209973	4
0.374	0.509	6	-4.738	0	0.0273	0.653	1.52e-05	0.09	0.132	157.562	audio_features	2KLXrOswYq81rkWPnzv2dw	spotify:track:2KLXrOswYq81rkWPnzv2dw	https://api.spotify.com/v1/tracks/2KLXrOswYq81rkWPnzv2dw	https://api.spotify.com/v1/audio-analysis/2KLXrOswYq81rkWPnzv2dw	289907	4
0.782	0.577	1	-10.288	1	0.0992	0.0487	0.895	0.102	0.143	96.99	audio_features	6xXaVjXPv6aR6PhQjn7jTN	spotify:track:6xXaVjXPv6aR6PhQjn7jTN	https://api.spotify.com/v1/tracks/6xXaVjXPv6aR6PhQjn7jTN	https://api.spotify.com/v1/audio-analysis/6xXaVjXPv6aR6PhQjn7jTN	219976	4
0.772	0.759	0	-8.303	1	0.241	0.138	0.0	0.295	0.528	94.029	audio_features	7HJFeZZqe5OZOEa1tISErT	spotify:track:7HJFeZZqe5OZOEa1tISErT	https://api.spotify.com/v1/tracks/7HJFeZZqe5OZOEa1tISErT	https://api.spotify.com/v1/audio-analysis/7HJFeZZqe5OZOEa1tISErT	138393	4
0.822	0.743	10	-4.772	0	0.28	0.016	0.0	0.127	0.636	84.459	audio_features	5v4GgrXPMghOnBBLmveLac	spotify:track:5v4GgrXPMghOnBBLmveLac	https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBLmveLac	https://api.spotify.com/v1/audio-analysis/5v4GgrXPMghOnBBLmveLac	242001	4
0.318	0.67	0	-6.306	0	0.0528	0.475	0.00395	0.577	0.19	169.893	audio_features	5hiZJE6Fg14Wao6EJ0KUC8	spotify:track:5hiZJE6Fg14Wao6EJ0KUC8	https://api.spotify.com/v1/tracks/5hiZJE6Fg14Wao6EJ0KUC8	https://api.spotify.com/v1/audio-analysis/5hiZJE6Fg14Wao6EJ0KUC8	342013	3
0.843	0.578	4	-8.341	0	0.424	0.02	0.0	0.137	0.558	83.23	audio_features	6XadDzmDVhtEQ1Itt5t8h8	spotify:track:6XadDzmDVhtEQ1Itt5t8h8	https://api.spotify.com/v1/tracks/6XadDzmDVhtEQ1Itt5t8h8	https://api.spotify.com/v1/audio-analysis/6XadDzmDVhtEQ1Itt5t8h8	447027	4
0.649	0.574	10	-19.282	0	0.0409	5.7e-06	0.854	0.132	0.14	110.193	audio_features	1cUP7vLCsIbGRTFwU7laTw	spotify:track:1cUP7vLCsIbGRTFwU7laTw	https://api.spotify.com/v1/tracks/1cUP7vLCsIbGRTFwU7laTw	https://api.spotify.com/v1/audio-analysis/1cUP7vLCsIbGRTFwU7laTw	288693	4
0.724	0.668	9	-6.977	0	0.0431	0.0244	0.0725	0.0579	0.391	144.991	audio_features	6zxkdRfBopplB1Tidhxnt2	spotify:track:6zxkdRfBopplB1Tidhxnt2	https://api.spotify.com/v1/tracks/6zxkdRfBopplB1Tidhxnt2	https://api.spotify.com/v1/audio-analysis/6zxkdRfBopplB1Tidhxnt2	253707	4
0.696	0.602	0	-6.156	0	0.159	0.0679	2.11e-05	0.0696	0.305	82.989	audio_features	4svZDCRz4cJoneBpjpx8DJ	spotify:track:4svZDCRz4cJoneBpjpx8DJ	https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ	https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ	238253	4
0.298	0.957	9	-4.756	1	0.0508	0.171	0.0	0.383	0.523	180.793	audio_features	3Anj99LDQGnhHHLhS2QaTg	spotify:track:3Anj99LDQGnhHHLhS2QaTg	https://api.spotify.com/v1/tracks/3Anj99LDQGnhHHLhS2QaTg	https://api.spotify.com/v1/audio-analysis/3Anj99LDQGnhHHLhS2QaTg	220467	4
0.201	0.146	6	-16.172	1	0.0355	0.947	0.822	0.0777	0.0388	96.6	audio_features	2MiJOG0xOSwY4vp2b3zzv8	spotify:track:2MiJOG0xOSwY4vp2b3zzv8	https://api.spotify.com/v1/tracks/2MiJOG0xOSwY4vp2b3zzv8	https://api.spotify.com/v1/audio-analysis/2MiJOG0xOSwY4vp2b3zzv8	367733	4
0.36	0.888	1	-8.132	0	0.0836	0.0409	0.83	0.386	0.641	110.968	audio_features	3Uof7VksyigUCS2G9jAIy0	spotify:track:3Uof7VksyigUCS2G9jAIy0	https://api.spotify.com/v1/tracks/3Uof7VksyigUCS2G9jAIy0	https://api.spotify.com/v1/audio-analysis/3Uof7VksyigUCS2G9jAIy0	159187	4
0.666	0.94	0	-6.536	0	0.0334	0.0226	2.02e-06	0.328	0.961	122.443	audio_features	4c8bZD1WZflUaHLV4IMg11	spotify:track:4c8bZD1WZflUaHLV4IMg11	https://api.spotify.com/v1/tracks/4c8bZD1WZflUaHLV4IMg11	https://api.spotify.com/v1/audio-analysis/4c8bZD1WZflUaHLV4IMg11	423587	4
0.237	0.739	11	-7.044	1	0.0438	2.74e-05	0.149	0.358	0.122	111.758	audio_features	3CEbHf1DMHXLZHPBV4rbnd	spotify:track:3CEbHf1DMHXLZHPBV4rbnd	https://api.spotify.com/v1/tracks/3CEbHf1DMHXLZHPBV4rbnd	https://api.spotify.com/v1/audio-analysis/3CEbHf1DMHXLZHPBV4rbnd	530747	4
0.709	0.593	4	-5.078	0	0.143	0.267	0.000181	0.13	0.597	81.988	audio_features	1BTrb2a3sLOqpyxlciOK3c	spotify:track:1BTrb2a3sLOqpyxlciOK3c	https://api.spotify.com/v1/tracks/1BTrb2a3sLOqpyxlciOK3c	https://api.spotify.com/v1/audio-analysis/1BTrb2a3sLOqpyxlciOK3c	196075	4
0.448	0.674	5	-7.764	1	0.0322	0.000146	2.72e-05	0.111	0.52	156.059	audio_features	3YiEJb5dDXT34R4O2W4yDN	spotify:track:3YiEJb5dDXT34R4O2W4yDN	https://api.spotify.com/v1/tracks/3YiEJb5dDXT34R4O2W4yDN	https://api.spotify.com/v1/audio-analysis/3YiEJb5dDXT34R4O2W4yDN	233846	4
0.558	0.459	3	-9.837	1	0.0307	0.00194	0.655	0.181	0.298	79.283	audio_features	3rtDGkBmYxqVNQTAwqFhbB	spotify:track:3rtDGkBmYxqVNQTAwqFhbB	https://api.spotify.com/v1/tracks/3rtDGkBmYxqVNQTAwqFhbB	https://api.spotify.com/v1/audio-analysis/3rtDGkBmYxqVNQTAwqFhbB	253200	4
0.595	0.878	5	-9.683	1	0.0344	5.21e-05	0.953	0.454	0.706	140.008	audio_features	04FG6CwcBC53FdzXJ4mtli	spotify:track:04FG6CwcBC53FdzXJ4mtli	https://api.spotify.com/v1/tracks/04FG6CwcBC53FdzXJ4mtli	https://api.spotify.com/v1/audio-analysis/04FG6CwcBC53FdzXJ4mtli	440494	4
0.586	0.831	1	-8.878	1	0.297	0.358	0.0	0.289	0.786	88.679	audio_features	0PdyXXpOwaYbSX2Uq91NyC	spotify:track:0PdyXXpOwaYbSX2Uq91NyC	https://api.spotify.com/v1/tracks/0PdyXXpOwaYbSX2Uq91NyC	https://api.spotify.com/v1/audio-analysis/0PdyXXpOwaYbSX2Uq91NyC	139016	4
0.544	0.748	1	-6.243	1	0.0298	0.311	0.000716	0.0633	0.825	139.739	audio_features	3haZcHm3HydDVxm3je3Zmg	spotify:track:3haZcHm3HydDVxm3je3Zmg	https://api.spotify.com/v1/tracks/3haZcHm3HydDVxm3je3Zmg	https://api.spotify.com/v1/audio-analysis/3haZcHm3HydDVxm3je3Zmg	168240	4
0.561	0.706	9	-9.446	1	0.029	0.00263	0.00125	0.122	0.569	126.077	audio_features	66IC0uXoVyYT5q3R27bbZy	spotify:track:66IC0uXoVyYT5q3R27bbZy	https://api.spotify.com/v1/tracks/66IC0uXoVyYT5q3R27bbZy	https://api.spotify.com/v1/audio-analysis/66IC0uXoVyYT5q3R27bbZy	244867	4
0.585	0.776	5	-5.898	1	0.0459	0.0572	7.74e-06	0.3	0.427	77.987	audio_features	5xEM5hIgJ1jjgcEBfpkt2F	spotify:track:5xEM5hIgJ1jjgcEBfpkt2F	https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F	https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F	244507	4
0.287	0.514	8	-11.735	1	0.0481	0.576	0.107	0.696	0.549	89.031	audio_features	14dohvACgLTGJJ05ZN24hg	spotify:track:14dohvACgLTGJJ05ZN24hg	https://api.spotify.com/v1/tracks/14dohvACgLTGJJ05ZN24hg	https://api.spotify.com/v1/audio-analysis/14dohvACgLTGJJ05ZN24hg	1501133	4
0.785	0.9	8	-3.422	0	0.0764	0.00291	0.0905	0.12	0.945	150.006	audio_features	1xp4SUBd6JlnPX2YepiW9n	spotify:track:1xp4SUBd6JlnPX2YepiW9n	https://api.spotify.com/v1/tracks/1xp4SUBd6JlnPX2YepiW9n	https://api.spotify.com/v1/audio-analysis/1xp4SUBd6JlnPX2YepiW9n	205823	4
0.585	0.93	10	-2.707	0	0.241	0.0992	2.54e-06	0.345	0.735	90.03	audio_features	1otHp4s8IRCLn1JZcVrNhz	spotify:track:1otHp4s8IRCLn1JZcVrNhz	https://api.spotify.com/v1/tracks/1otHp4s8IRCLn1JZcVrNhz	https://api.spotify.com/v1/audio-analysis/1otHp4s8IRCLn1JZcVrNhz	243222	4
0.693	0.588	2	-10.732	1	0.0329	0.0354	0.0145	0.369	0.332	109.988	audio_features	1053Hrzy7MqejJoTIhofqC	spotify:track:1053Hrzy7MqejJoTIhofqC	https://api.spotify.com/v1/tracks/1053Hrzy7MqejJoTIhofqC	https://api.spotify.com/v1/audio-analysis/1053Hrzy7MqejJoTIhofqC	318813	4
